chapter,entity,entity_type,count
245,พระเจ้าสัน,PERSON,1
245,พระเจ้าสันธรรมมหาชนมหาชนฟังธรรม,PERSON,1
245,พระเจ้าสันองค์,PERSON,1
245,พระแล้วก็เสด็จพระวิหารเชตวัน,PERSON,1
245,ฟังธรรม,PERSON,1
245,มหาชนประชุมกันพระลานหลวงพระเจ้าสันประทับนั่งธรรมมหาชน,PERSON,1
245,สันกุมาร,PERSON,1
245,สันกุมารลูกพ่อ,PERSON,1
246,เมือง,LOCATION,1
246,เมืองพาราณสี,LOCATION,1
246,พระพระศาสดาวันหนึ่งตรัส,PERSON,1
246,พระศาสดา,PERSON,1
246,พรานป่าเอ่ย,PERSON,1
246,ส่อเสียด,PERSON,1
247,กรุง,LOCATION,2
247,พระศาสดา,LOCATION,1
247,พระเจ้าวิราช,LOCATION,1
247,หมู่มนุษย์ปานฟ้า,LOCATION,1
247,สิรินันทสหาย,ORGANIZATION,1
247,คาถาพระศาสดา,PERSON,1
247,คุ้มครองธรรมขอพระองค์ธรรมข้าพระองค์อภิปารกเสนาบดีนั้นครั้นพระ,PERSON,1
247,งดงามปาน,PERSON,1
247,ดูก่อนอภิปารกเสนาบดี,PERSON,1
247,ทำตามครั้นคณะพราหมณ์เรือนผู้หญิง,PERSON,1
247,ท่านวัจเข้าไปพระราชา,PERSON,1
247,ท่านวัจเศรษฐี,PERSON,1
247,ธรรมดาว่า,PERSON,1
247,ธรรมธรรม,PERSON,1
247,นันทสารถี,PERSON,2
247,นางอุมาทันตี,PERSON,2
247,นางอุมาทันตีทราบนางอุมาทันตีทาสี,PERSON,1
247,นางอุมาทันตีนั้น,PERSON,1
247,นางอุมาทันตีนั้นรับคำสามี,PERSON,1
247,น้องพี่,PERSON,1
247,น้องมาทันตี,PERSON,1
247,น้องรัก,PERSON,1
247,น้องรักน้อง,PERSON,1
247,น้องอย่า,PERSON,1
247,ประกอบด้วยงดงาม,PERSON,1
247,ประดับตกแต่งทาสี,PERSON,1
247,ปารกเสนาบดี,PERSON,1
247,พระนางอุมาทันตี,PERSON,1
247,พระพระ,PERSON,1
247,พระยืนประตูห้องอันเป็นสิริเสียงพระราชาบ่นเพ้อนางอุมาทันตี,PERSON,1
247,พระศาสดา,PERSON,1
247,พระองค์จิตผูกพันรักใคร่นางอุมาทันตี,PERSON,1
247,พระองค์พระราชาธรรม,PERSON,1
247,พระอภิปารกเสนาบดี,PERSON,1
247,พี่,PERSON,1
247,มาทันตี,PERSON,3
247,สารถี,PERSON,2
247,อภิปารกเสนาบดี,PERSON,1
247,อภิปารกเสนาบดีนั้นแล้ว,PERSON,1
247,อิตถีรัตนะสมควรแด่,PERSON,1
247,เป็นความจริงพระเจ้าข้าดูก่อนภิกษุ,PERSON,1
247,เสนาบดี,PERSON,1
247,เสนาบดีนั้นแด่พระราชา,PERSON,1
248,ชั้น,LOCATION,1
248,ชั้นที่สามก็,LOCATION,1
248,พระพระศาสดา,PERSON,1
248,พระเจ้า,PERSON,1
248,สระเย็นตอนกลางคืนน้ำเย็นเดือดพล่าน,PERSON,1
248,องค์พระศาสดา,PERSON,1
248,ฮ่าฮ่าหนีบางกลุ่มอีกหรือ,PERSON,1
248,ให้น้ำสระเย็น,PERSON,1
248,คืนนี้,TIME,1
249,พระเจ้าข้าอำนาจกิเลสพระเจ้าข้าดูก่อนภิกษุขึ้นชื่อว่า,LAW,1
249,โทษพระมหา,LOCATION,1
249,พัน,MONEY,1
249,นครเพณี,PERSON,3
249,น้องหญิง,PERSON,2
249,พระ,PERSON,1
249,พระประชุมชาดก,PERSON,1
249,พระวันหนึ่งพระศาสดา,PERSON,1
249,พระศาสดา,PERSON,1
249,พี่มือเปล่าน้อง,PERSON,1
249,มหาเศรษฐีเข้าเฝ้า,PERSON,1
249,เข้าไป,PERSON,1
249,เศรษฐีมหากุมาร,PERSON,1
249,แล้วกล่าวว่า,PERSON,1
250,ป่าหิมพานต์,LOCATION,1
250,เมือง,LOCATION,1
250,เมืองพาราณสี,LOCATION,3
250,เมืองสาวัตถี,LOCATION,3
250,คณะดาบสพระเจ้าข้า,ORGANIZATION,1
250,คณะฤาษี,ORGANIZATION,1
250,สำนัก,ORGANIZATION,1
250,สำนักพระคุณเจ้าพระถ้าอย่างนั้น,ORGANIZATION,1
250,สำนักภิกษุณี,ORGANIZATION,1
250,ชื่อว่า,PERSON,1
250,ท้าวสักกะบรรลุพระ,PERSON,1
250,น้อง,PERSON,1
250,พระ,PERSON,3
250,พระดาบส,PERSON,1
250,พระบรรลุครั้นพระศาสดาเสด็จ,PERSON,1
250,พระมเหสี,PERSON,1
250,พระราชพระศาสดา,PERSON,1
250,พระราชอุทยาน,PERSON,2
250,พระศาสดาเสด็จ,PERSON,1
250,พระสารีบุตร,PERSON,1
250,พระสารีบุตรเถระ,PERSON,1
250,พระสารีบุตรเถระถวายมะม่วงพระพิมพาเถรี,PERSON,1
250,พระสารีบุตรเถระถวายมะม่วงพระพิมพาเถรีพระสัมมาสัมพุทธเจ้า,PERSON,1
250,พระเถรีกำเริบ,PERSON,1
250,พระเทวีเสวยมะม่วง,PERSON,1
250,ภิกษุณี,PERSON,1
250,สุวโปดกนั้นแล้ว,PERSON,1
250,อัพภันตรทิพย์เสวยทิพย์นั้นแล้ว,PERSON,1
250,เมือง,PERSON,1
250,แม่ดื่มมะม่วงน้ำตาลกรวด,PERSON,1
251,เมืองเอ่ยรัก,LAW,1
251,เมือง,LOCATION,1
251,พระ,PERSON,1
251,พระศาสดา,PERSON,1
252,พระศาสดา,PERSON,1
253,พระ,PERSON,1
253,หญิง,PERSON,1
254,ป่าหิมพานต์,LOCATION,1
254,พระราชอุทยาน,LOCATION,1
254,คณะดาบส,ORGANIZATION,1
254,ชฎิลโกง,PERSON,1
254,พระ,PERSON,2
254,พระกุมารเข้าไปยังบรรณศาลา,PERSON,1
254,พระดาบสโกง,PERSON,1
254,พระมหาสัตว์,PERSON,1
254,พระมหาสัตว์พระ,PERSON,1
254,พระราชดาบส,PERSON,1
254,พระราชอุทยาน,PERSON,1
254,พระราชอุทยานทอดพระเนตรชฎิลโกง,PERSON,1
254,พระราชอุทยานพระกุมารโดยดี,PERSON,1
254,พระเจ้าเรณุราชตรัสสั่งให้พระกุมารจักษุดาบส,PERSON,1
254,พระเจ้าเรณุราชยินดีพระเลื่อมใส,PERSON,1
254,พระเทวทัตพระมหาดาบส,PERSON,1
254,พระเสด็จประทับพระมหา,PERSON,1
254,พระโสมนัสตรัส,PERSON,1
254,พระโอรสพระราชบิดา,PERSON,1
254,พระโอรสเอ่ยถาม,PERSON,1
254,ลูก,PERSON,1
254,เจ้าโสมนัสมาร,PERSON,1
254,เรณุราชวันหนึ่งคณะดาบสพระราชอุทยาน,PERSON,1
254,โกงพระพระโสมนัสมารดาบสโกง,PERSON,1
255,หิมประเทศบวช,LOCATION,1
255,เมือง,LOCATION,1
255,น้อง,PERSON,1
255,น้องหญิงตอนนี้,PERSON,1
255,ปริพาชิกานี้,PERSON,1
255,พระราชอุทยาน,PERSON,1
255,พระศาสดา,PERSON,1
255,พากันพระโพธิสัตว์หิมประเทศ,PERSON,1
255,สัม,PERSON,1
255,สัมสินี,PERSON,1
255,ไปยังประตู,PERSON,1
256,ธรรม,ORGANIZATION,1
256,สัตว์กินเป็นปกติ,ORGANIZATION,1
256,ธรรม,PERSON,1
256,น้องจุลณฑิเอ๋ย,PERSON,1
256,น้องเอ๋ย,PERSON,1
256,พระ,PERSON,1
256,พระมหาสัตว์ได้ยิน,PERSON,1
256,พระศาสดา,PERSON,1
256,พากัน,PERSON,1
256,ลูกจุลณฑิ,PERSON,1
257,จะงอยปากเคาะตกไป,PERSON,1
257,พระ,PERSON,1
257,พระศาสดา,PERSON,1
257,พระเทวทัต,PERSON,1
257,พระเทวทัตพระศาสดา,PERSON,1
258,พาราณสี,LOCATION,1
258,พระบรมศาสดาโปรด,PERSON,1
258,พระราชหฤทัยพระราชประสงค์,PERSON,1
258,อำมาตย์,PERSON,1
258,อำมาตย์ราชท่านปุโรหิตจาร,PERSON,1
258,เสด็จพระราช,PERSON,1
259,ออกบวช,LOCATION,1
259,สัจธรรม,ORGANIZATION,1
259,คลอด,PERSON,1
259,ธรรมฝึก,PERSON,1
259,พระ,PERSON,1
259,พระตถาคต,PERSON,1
259,พระศาสดา,PERSON,1
259,พระศาสดาเฝ้า,PERSON,1
260,กระทาพระศาสดา,PERSON,1
260,การศึกษาความรังเกียจบาปธรรมอดทนต่อโอวาท,PERSON,2
260,พระศาสดา,PERSON,1
260,พระโพธิสัตว์จิต,PERSON,1
260,เจตนา,PERSON,1
261,ไปหาพระมหาโมคคัลลานะ,LOCATION,1
261,พระมหาโมคคัลลานะ,PERSON,1
261,พระสารีบุตร,PERSON,4
261,พระสารีบุตรพระมหาโมคคัลลานะป่าท่านพระพุทธเจ้า,PERSON,1
261,พระสารีบุตรเอ่ย,PERSON,1
261,พระเชตวันพระพุทธเจ้าวันหนึ่งพระเถระทั้งสองพระสารีบุตรพระมหาโมคคัลลานะพระพุทธองค์พระ,PERSON,1
261,พระโมคคัลลานะ,PERSON,1
262,พระ,PERSON,1
262,พระสารีบุตร,PERSON,2
262,เลื้อยหมอ,PERSON,1
263,กรุงพาราณสี,LOCATION,2
263,พรหมทัตราชา,LOCATION,2
263,พระราชาเจ็ด,LOCATION,1
263,เมือง,LOCATION,2
263,มาร,ORGANIZATION,4
263,ขมังธนู,PERSON,1
263,พรหมทัตพระทัยพระเชษฐา,PERSON,1
263,พระ,PERSON,1
263,พระเสด็จ,PERSON,1
263,พากัน,PERSON,1
263,มาร,PERSON,1
264,กรุงพาราณสี,LOCATION,2
264,หิมประเทศกัปาบส,LOCATION,1
