entity_type,word,frequency,rank
PERSON,นางอุมาทันตีทราบนางอุมาทันตีทาสี,1,2486
PERSON,น้องรักน้อง,1,2487
PERSON,อภิปารกเสนาบดีนั้นแล้ว,1,2488
PERSON,พระยืนประตูห้องอันเป็นสิริเสียงพระราชาบ่นเพ้อนางอุมาทันตี,1,2489
PERSON,น้องมาทันตี,1,2490
PERSON,เสนาบดี,1,2491
PERSON,พระองค์จิตผูกพันรักใคร่นางอุมาทันตี,1,2492
PERSON,ปารกเสนาบดี,1,2493
PERSON,ดูก่อนอภิปารกเสนาบดี,1,2494
PERSON,นางอุมาทันตีนั้น,1,2495
PERSON,เสนาบดีนั้นแด่พระราชา,1,2496
PERSON,ธรรมธรรม,1,2497
PERSON,พระองค์พระราชาธรรม,1,2498
PERSON,คุ้มครองธรรมขอพระองค์ธรรมข้าพระองค์อภิปารกเสนาบดีนั้นครั้นพระ,1,2499
PERSON,คาถาพระศาสดา,1,2500
PERSON,พระอภิปารกเสนาบดี,1,2501
PERSON,พระนางอุมาทันตี,1,2502
PERSON,ให้น้ำสระเย็น,1,2503
PERSON,สระเย็นตอนกลางคืนน้ำเย็นเดือดพล่าน,1,2504
PERSON,ฮ่าฮ่าหนีบางกลุ่มอีกหรือ,1,2505
PERSON,พระวันหนึ่งพระศาสดา,1,2506
PERSON,เศรษฐีมหากุมาร,1,2507
PERSON,พี่มือเปล่าน้อง,1,2508
PERSON,มหาเศรษฐีเข้าเฝ้า,1,2509
PERSON,เข้าไป,1,2510
PERSON,แล้วกล่าวว่า,1,2511
PERSON,พระประชุมชาดก,1,2512
PERSON,พระสารีบุตรเถระถวายมะม่วงพระพิมพาเถรีพระสัมมาสัมพุทธเจ้า,1,2513
PERSON,พระบรรลุครั้นพระศาสดาเสด็จ,1,2514
PERSON,พระเถรีกำเริบ,1,2515
PERSON,แม่ดื่มมะม่วงน้ำตาลกรวด,1,2516
PERSON,พระสารีบุตรเถระถวายมะม่วงพระพิมพาเถรี,1,2517
PERSON,อัพภันตรทิพย์เสวยทิพย์นั้นแล้ว,1,2518
PERSON,ท้าวสักกะบรรลุพระ,1,2519
PERSON,สุวโปดกนั้นแล้ว,1,2520
PERSON,ชื่อว่า,1,2521
PERSON,พระเทวีเสวยมะม่วง,1,2522
PERSON,พระราชพระศาสดา,1,2523
PERSON,พระเสด็จประทับพระมหา,1,2524
PERSON,เรณุราชวันหนึ่งคณะดาบสพระราชอุทยาน,1,2525
PERSON,พระราชดาบส,1,2526
PERSON,พระเจ้าเรณุราชยินดีพระเลื่อมใส,1,2527
PERSON,โกงพระพระโสมนัสมารดาบสโกง,1,2528
PERSON,พระเจ้าเรณุราชตรัสสั่งให้พระกุมารจักษุดาบส,1,2529
PERSON,พระราชอุทยานพระกุมารโดยดี,1,2530
PERSON,พระราชอุทยานทอดพระเนตรชฎิลโกง,1,2531
PERSON,พระดาบสโกง,1,2532
PERSON,พระโอรสเอ่ยถาม,1,2533
PERSON,พระโอรสพระราชบิดา,1,2534
PERSON,พระโสมนัสตรัส,1,2535
PERSON,พระกุมารเข้าไปยังบรรณศาลา,1,2536
PERSON,เจ้าโสมนัสมาร,1,2537
PERSON,พระมหาสัตว์พระ,1,2538
PERSON,ชฎิลโกง,1,2539
PERSON,พระเทวทัตพระมหาดาบส,1,2540
PERSON,สัมสินี,1,2541
PERSON,น้องหญิงตอนนี้,1,2542
PERSON,ไปยังประตู,1,2543
PERSON,พากันพระโพธิสัตว์หิมประเทศ,1,2544
PERSON,สัม,1,2545
PERSON,ลูกจุลณฑิ,1,2546
PERSON,น้องจุลณฑิเอ๋ย,1,2547
PERSON,พระมหาสัตว์ได้ยิน,1,2548
PERSON,พระเทวทัตพระศาสดา,1,2549
PERSON,จะงอยปากเคาะตกไป,1,2550
PERSON,เสด็จพระราช,1,2551
PERSON,อำมาตย์ราชท่านปุโรหิตจาร,1,2552
PERSON,พระราชหฤทัยพระราชประสงค์,1,2553
PERSON,พระบรมศาสดาโปรด,1,2554
PERSON,คลอด,1,2555
PERSON,ธรรมฝึก,1,2556
PERSON,พระโพธิสัตว์จิต,1,2557
PERSON,กระทาพระศาสดา,1,2558
PERSON,เจตนา,1,2559
PERSON,พระเชตวันพระพุทธเจ้าวันหนึ่งพระเถระทั้งสองพระสารีบุตรพระมหาโมคคัลลานะพระพุทธองค์พระ,1,2560
PERSON,พระสารีบุตรพระมหาโมคคัลลานะป่าท่านพระพุทธเจ้า,1,2561
PERSON,พระสารีบุตรเอ่ย,1,2562
PERSON,พระมหาโมคคัลลานะ,1,2563
PERSON,พระโมคคัลลานะ,1,2564
PERSON,เลื้อยหมอ,1,2565
PERSON,พระเสด็จ,1,2566
PERSON,พรหมทัตพระทัยพระเชษฐา,1,2567
PERSON,พระเจ้าเสด็จ,1,2568
PERSON,พระวิหารศาสดา,1,2569
PERSON,พระวิหารพระศาสดาพระศาสดา,1,2570
PERSON,กัป,1,2571
PERSON,พระอำมาตย์,1,2572
PERSON,พระเกสวดาบส,1,2573
PERSON,มาริบุตรมาริบุตรฤาษี,1,2574
PERSON,ฟังมาริบุตร,1,2575
PERSON,มาริบุตร,1,2576
PERSON,พระยาหงส์ทอง,1,2577
PERSON,รูปร่าง,1,2578
PERSON,คายอกแล้วั้นอาบน้ำ,1,2579
PERSON,ยืน,1,2580
PERSON,วิทยาธรชื่อว่าวายุบุตรพระขรรค์เหาะ,1,2581
PERSON,วิทยาธรใส่,1,2582
PERSON,อกแล้วเข้าไปวิทยาธร,1,2583
PERSON,ภิกษุเกียจคร้าน,1,2584
PERSON,หลงเชื่อคนที่ธรรม,1,2585
PERSON,สติปัญญา,1,2586
PERSON,นครราชคฤห์พระมหาเถระอรัญกุฎี,1,2587
PERSON,พระมหาเถระภิกษุหัวดื้อ,1,2588
PERSON,เท้าศีรษะเหมือนมนุษย์,1,2589
PERSON,พระเทวทัตลาภ,1,2590
PERSON,ปาทะ,1,2591
PERSON,วานรเผือก,1,2592
PERSON,เสียง,1,2593
PERSON,ลาภเสื่อมลาภ,1,2594
PERSON,ตักกสิ,1,2595
PERSON,ฤาษี,1,2596
PERSON,พระพระศาสดาภิกษุ,1,2597
PERSON,อุททาธรรม,1,2598
PERSON,แสงธรรมพระศาสดาเสด็จพระ,1,2599
PERSON,แสงธรรม,1,2600
PERSON,พระศาสดาพระเจ้าโกศล,1,2601
PERSON,พระราชพระองค์,1,2602
PERSON,พระปัจเจกพุทธเจ้าเสด็จพระราชอุทยาน,1,2603
PERSON,พระปัจเจกพุทธเจ้าพระพระราชอุทยานสุมังคละพระปัจเจกพุทธเจ้าพระปัจเจกพุทธเจ้าสุมังคละ,1,2604
PERSON,สุมังคละพระราชาสุมังคละ,1,2605
PERSON,สุมังคละกราบทูล,1,2606
PERSON,สุมังคละอ่อน,1,2607
PERSON,สุมังคละเฝ้าพระราชอุทยาน,1,2608
PERSON,กาฬกรรณกาฬกรรณ,1,2609
PERSON,พากันกาฬกรรณ,1,2610
PERSON,กาฬกรรณ,1,2611
PERSON,ชื่อว่ากาฬกรรณ,1,2612
PERSON,ภิกษุเจริญมรณ,1,2613
PERSON,การบริโภคผลกปัก,1,2614
PERSON,ผลกปัก,1,2615
PERSON,ผลกปักชอบใจ,1,2616
PERSON,พระบรมศาสดา,1,2617
PERSON,ฉันใดธรรมผัสสะ,1,2618
PERSON,ชาวบ้านพระพระโพธิสัตว์เหี้ย,1,2619
PERSON,เหวยเจ้าเล่ห์,1,2620
PERSON,เหวย,1,2621
PERSON,พระศาสดาพระ,1,2622
PERSON,เหมือน,1,2623
PERSON,พระพระคามจันท์กาลนั้น,1,2624
PERSON,พระประทับพระมหา,1,2625
PERSON,พระมเหสีเสียงพระเจ้าพรหมทัตเสียง,1,2626
PERSON,พระมเหสีคลอด,1,2627
PERSON,พระมหาสัตว์ธรรมพระราชบิดา,1,2628
PERSON,ไปหาท้าวจาตุมหาราช,1,2629
PERSON,ท้าวสักเทวราชท้าวสัก,1,2630
PERSON,หัตถปาลกุมารอัสสปามารปาลกุมาร,1,2631
PERSON,พระองค์บุตรรองอัสสปามาร,1,2632
PERSON,อัสสปามารไปหาหัตถ,1,2633
PERSON,พราหมณีตัดสินใจแน่วแน่,1,2634
PERSON,ตอบอย่างแน่วแน่,1,2635
PERSON,เนื้อพระลานหลวง,1,2636
PERSON,เปี่ยมเมตตา,1,2637
PERSON,ท่านช่างเมตตา,1,2638
PERSON,เทพธิดาอ่อน,1,2639
PERSON,ท่านธรรมเมฆฤาษีจิตดอกบัวสระ,1,2640
PERSON,เสียงโพธิ์พระเชตวันไหว,1,2641
PERSON,ภรรยาเก่า,1,2642
